policy_id,source_section,source_start,source_end,source_kind,source_text,b0_proposed,b1_proposed,b2_proposed,b3_proposed,read_before,proposed_validation,status,b0_actual_path,b0_actual_anchor,semantic_status,review_evidence,b1_actual_path,b1_actual_anchor,b1_movement_reason,b1_semantic_status,b1_review_evidence,b2_actual_path,b2_validation_evidence,b2_unverified_status,b3_actual_path,b3_actual_anchor,b3_semantic_status,b3_review_evidence
P270,5.3 설계 의도 주석,467,467,paragraph,상세 근거가 ADR 또는 설계 문서에 있으면 문서 식별자를 기록한다.,AGENTS.md#P270,AGENTS.md (invariant) + proposed reference/infra#P270,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#53-설계-의도-주석,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,53-설계-의도-주석,B0 root Terraform 주석 상세를 harness-infra-build 필수 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-build/references/terraform-comments.md,infrastructure-path-instructions; 53-설계-의도-주석,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P271,5.3 설계 의도 주석,469,474,fenced-source,"```hcl
# ADR-INFRA-004: 운영 데이터베이스의 우발적 삭제를 방지한다.
lifecycle {
  prevent_destroy = true
}
```",AGENTS.md#P271,AGENTS.md (invariant) + proposed reference/infra#P271,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#53-설계-의도-주석,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,53-설계-의도-주석,B0 root Terraform 주석 상세를 harness-infra-build 필수 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-build/references/terraform-comments.md,infrastructure-path-instructions; 53-설계-의도-주석,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P272,5.4 `depends_on`,478,478,paragraph,Terraform이 참조를 통해 추론할 수 있는 의존성에는 `depends_on`을 사용하지 않는다.,AGENTS.md#P272,AGENTS.md (invariant) + proposed reference/infra#P272,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#54-depends_on,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,54-depends_on,B0 root Terraform 주석 상세를 harness-infra-build 필수 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-build/references/terraform-comments.md,infrastructure-path-instructions; 54-depends_on,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P273,5.4 `depends_on`,480,480,paragraph,명시적 의존성이 필요한 경우 이유를 작성한다.,AGENTS.md#P273,AGENTS.md (invariant) + proposed reference/infra#P273,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#54-depends_on,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,54-depends_on,B0 root Terraform 주석 상세를 harness-infra-build 필수 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-build/references/terraform-comments.md,infrastructure-path-instructions; 54-depends_on,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P274,5.4 `depends_on`,482,488,fenced-source,"```hcl
# IAM 정책 연결 직후 발생할 수 있는 권한 전파 지연으로
# ECS 최초 배포가 실패하지 않도록 명시적인 선행 조건을 둔다.
depends_on = [
  aws_iam_role_policy_attachment.ecs_execution
]
```",AGENTS.md#P274,AGENTS.md (invariant) + proposed reference/infra#P274,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#54-depends_on,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,54-depends_on,B0 root Terraform 주석 상세를 harness-infra-build 필수 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-build/references/terraform-comments.md,infrastructure-path-instructions; 54-depends_on,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P275,5.4 `depends_on`,490,490,paragraph,이유를 설명할 수 없는 `depends_on`은 추가하지 않는다.,AGENTS.md#P275,AGENTS.md (invariant) + proposed reference/infra#P275,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#54-depends_on,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,54-depends_on,B0 root Terraform 주석 상세를 harness-infra-build 필수 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-build/references/terraform-comments.md,infrastructure-path-instructions; 54-depends_on,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P276,5.5 `ignore_changes`,494,494,paragraph,`ignore_changes`는 외부 시스템이 실제로 관리하는 속성에만 사용한다.,AGENTS.md#P276,AGENTS.md (invariant) + proposed reference/infra#P276,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#55-ignore_changes,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,55-ignore_changes,B0 root Terraform 주석 상세를 harness-infra-build 필수 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-build/references/terraform-comments.md,infrastructure-path-instructions; 55-ignore_changes,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P277,5.5 `ignore_changes`,496,496,paragraph,다음을 주석으로 기록한다.,AGENTS.md#P277,AGENTS.md (invariant) + proposed reference/infra#P277,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#55-ignore_changes,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,55-ignore_changes,B0 root Terraform 주석 상세를 harness-infra-build 필수 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-build/references/terraform-comments.md,infrastructure-path-instructions; 55-ignore_changes,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P278,5.5 `ignore_changes`,498,498,list-rule,* 외부 관리 주체,AGENTS.md#P278,AGENTS.md (invariant) + proposed reference/infra#P278,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#55-ignore_changes,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,55-ignore_changes,B0 root Terraform 주석 상세를 harness-infra-build 필수 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-build/references/terraform-comments.md,infrastructure-path-instructions; 55-ignore_changes,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P279,5.5 `ignore_changes`,499,499,list-rule,* Terraform이 변경을 무시해야 하는 이유,AGENTS.md#P279,AGENTS.md (invariant) + proposed reference/infra#P279,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#55-ignore_changes,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,55-ignore_changes,B0 root Terraform 주석 상세를 harness-infra-build 필수 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-build/references/terraform-comments.md,infrastructure-path-instructions; 55-ignore_changes,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P280,5.5 `ignore_changes`,500,500,list-rule,* 무시하는 속성,AGENTS.md#P280,AGENTS.md (invariant) + proposed reference/infra#P280,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#55-ignore_changes,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,55-ignore_changes,B0 root Terraform 주석 상세를 harness-infra-build 필수 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-build/references/terraform-comments.md,infrastructure-path-instructions; 55-ignore_changes,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P281,5.5 `ignore_changes`,501,501,list-rule,* 제거 조건,AGENTS.md#P281,AGENTS.md (invariant) + proposed reference/infra#P281,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#55-ignore_changes,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,55-ignore_changes,B0 root Terraform 주석 상세를 harness-infra-build 필수 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-build/references/terraform-comments.md,infrastructure-path-instructions; 55-ignore_changes,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P282,5.5 `ignore_changes`,503,511,fenced-source,"```hcl
lifecycle {
  # 배포 workflow가 Task Definition revision을 갱신한다.
  # 배포 주체가 Terraform으로 전환되면 이 예외를 제거한다.
  ignore_changes = [
    task_definition
  ]
}
```",AGENTS.md#P282,AGENTS.md (invariant) + proposed reference/infra#P282,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#55-ignore_changes,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,55-ignore_changes,B0 root Terraform 주석 상세를 harness-infra-build 필수 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-build/references/terraform-comments.md,infrastructure-path-instructions; 55-ignore_changes,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P283,5.5 `ignore_changes`,513,513,paragraph,다음 설정은 기본적으로 금지한다.,AGENTS.md#P283,AGENTS.md (invariant) + proposed reference/infra#P283,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#55-ignore_changes,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,55-ignore_changes,B0 root Terraform 주석 상세를 harness-infra-build 필수 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-build/references/terraform-comments.md,infrastructure-path-instructions; 55-ignore_changes,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P284,5.5 `ignore_changes`,515,519,fenced-source,"```hcl
lifecycle {
  ignore_changes = all
}
```",AGENTS.md#P284,AGENTS.md (invariant) + proposed reference/infra#P284,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#55-ignore_changes,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,55-ignore_changes,B0 root Terraform 주석 상세를 harness-infra-build 필수 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-build/references/terraform-comments.md,infrastructure-path-instructions; 55-ignore_changes,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P285,5.5 `ignore_changes`,521,521,paragraph,"사용이 필요한 경우 ADR, 추적 Issue와 사람의 승인이 필요하다.",AGENTS.md#P285,AGENTS.md (invariant) + proposed reference/infra#P285,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#55-ignore_changes,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,55-ignore_changes,B0 root Terraform 주석 상세를 harness-infra-build 필수 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-build/references/terraform-comments.md,infrastructure-path-instructions; 55-ignore_changes,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P286,5.6 TODO와 임시 예외,525,525,paragraph,"`TODO`, `FIXME`, `TEMP`, `HACK`만 단독으로 작성하지 않는다.",AGENTS.md#P286,AGENTS.md (invariant) + proposed reference/infra#P286,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#56-todo와-임시-예외,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,56-todo와-임시-예외,B0 root Terraform 주석 상세를 harness-infra-build 필수 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-build/references/terraform-comments.md,infrastructure-path-instructions; 56-todo와-임시-예외,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P287,5.6 TODO와 임시 예외,527,527,paragraph,TODO에는 다음을 포함한다.,AGENTS.md#P287,AGENTS.md (invariant) + proposed reference/infra#P287,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#56-todo와-임시-예외,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,56-todo와-임시-예외,B0 root Terraform 주석 상세를 harness-infra-build 필수 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-build/references/terraform-comments.md,infrastructure-path-instructions; 56-todo와-임시-예외,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P288,5.6 TODO와 임시 예외,529,529,list-rule,* 추적 Issue,AGENTS.md#P288,AGENTS.md (invariant) + proposed reference/infra#P288,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#56-todo와-임시-예외,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,56-todo와-임시-예외,B0 root Terraform 주석 상세를 harness-infra-build 필수 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-build/references/terraform-comments.md,infrastructure-path-instructions; 56-todo와-임시-예외,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P289,5.6 TODO와 임시 예외,530,530,list-rule,* 재검토 또는 만료 날짜,AGENTS.md#P289,AGENTS.md (invariant) + proposed reference/infra#P289,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#56-todo와-임시-예외,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,56-todo와-임시-예외,B0 root Terraform 주석 상세를 harness-infra-build 필수 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-build/references/terraform-comments.md,infrastructure-path-instructions; 56-todo와-임시-예외,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P290,5.6 TODO와 임시 예외,531,531,list-rule,* 완료 조건,AGENTS.md#P290,AGENTS.md (invariant) + proposed reference/infra#P290,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#56-todo와-임시-예외,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,56-todo와-임시-예외,B0 root Terraform 주석 상세를 harness-infra-build 필수 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-build/references/terraform-comments.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-build/references/terraform-comments.md,infrastructure-path-instructions; 56-todo와-임시-예외,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
